t,value
1500280905,3
1500280915,3
1500280924,3
1500280934,3
1500280944,3
1500280954,3
1500280964,3
1500280974,3
1500280984,3
1500280994,3
1500281004,3
1500281013,3
1500281023,3
1500281033,3
1500281043,3
1500281053,3
1500281063,3
1500281073,3
1500281083,3
1500281093,3
1500281103,3
1500281112,416
1500281122,1401
1500281132,2343
1500281142,3282
1500281152,4200
1500281162,5107
1500281172,6039
1500281182,6969
1500281192,7901
1500281201,8814
1500281211,9763
1500281221,10690
1500281231,11625
1500281241,12553
1500281251,13486
1500281261,14437
1500281271,15379
1500281281,16257
1500281290,17181
1500281300,18108
1500281310,19019
1500281320,19970
1500281330,21103
1500281340,22204
1500281350,22503
1500281360,22503
1500281370,23145
1500281379,25308
1500281389,27482
1500281399,29619
1500281409,31797
1500281419,33989
1500281429,36147
1500281439,38328
1500281449,40473
1500281459,42584
1500281468,44723
1500281478,46925
1500281488,49223
1500281498,51574
1500281508,53801
1500281518,55878
1500281528,58017
1500281538,60198
1500281548,62369
1500281557,64552
1500281567,66685
1500281577,67503
1500281587,67503
1500281597,67514
1500281607,70478
1500281617,73723
1500281627,76931
1500281637,80202
1500281646,83382
1500281656,86657
1500281666,89902
1500281676,93133
1500281686,96382
1500281696,99612
1500281706,102839
1500281716,105989
1500281726,109153
1500281735,112329
1500281745,115522
1500281755,118647
1500281765,121624
1500281775,124625
1500281785,127868
1500281795,131053
1500281805,134111
1500281815,135003
1500281824,135003
1500281834,135764
1500281844,139885
1500281854,143714
1500281864,147546
1500281874,151110
1500281884,154806
1500281894,158442
1500281904,162261
1500281913,165933
1500281923,169549
1500281933,173183
1500281943,176810
1500281953,180265
1500281963,183860
1500281973,187420
1500281983,191036
1500281993,194218
1500282002,197562
1500282012,200573
1500282022,204181
1500282032,207682
1500282042,210926
1500282052,214229
1500282062,217637
1500282072,220629
1500282082,224316
1500282091,225003
1500282101,226395
1500282111,229848
1500282121,233481
1500282131,236970
1500282141,240540
1500282151,244092
1500282161,247497
1500282171,250766
1500282180,254322
1500282190,257920
1500282200,261485
1500282210,265394
1500282220,269168
1500282230,272555
1500282240,275758
1500282250,279255
1500282260,282879
1500282269,286577
1500282279,290033
1500282289,293394
1500282299,297003
1500282309,300571
1500282319,304115
1500282329,307536
1500282339,311241
1500282349,314938
1500282358,318653
1500282368,322254
1500282378,325809
1500282388,329415
1500282398,332881
1500282408,336614
1500282418,337519
1500282428,341085
1500282438,344746
1500282447,348679
1500282457,352452
1500282467,356066
1500282477,359499
1500282487,363200
1500282497,366864
1500282507,370370
1500282517,374138
1500282527,377902
1500282536,381349
1500282546,384940
1500282556,388518
1500282566,391837
1500282576,395358
1500282586,399000
1500282596,402288
1500282606,405764
1500282616,409403
1500282625,412956
1500282635,416348
1500282645,419555
1500282655,422606
1500282665,426325
1500282675,430037
1500282685,433701
1500282695,437358
1500282704,440625
1500282714,444131
1500282724,447828
1500282734,451432
1500282744,455026
1500282754,458522
1500282764,462068
1500282774,465523
1500282784,469223
1500282793,472503
1500282803,473553
1500282813,477056
1500282823,480453
1500282833,484050
1500282843,487194
1500282853,490661
1500282863,494043
1500282873,497440
1500282882,501406
1500282892,504972
1500282902,508453
1500282912,511592
1500282922,515068
1500282932,518495
1500282942,522294
1500282952,526142
1500282962,529439
1500282971,532795
1500282981,536131
1500282991,539781
1500283001,543318
1500283011,547210
1500283021,550887
1500283031,554648
1500283041,558170
1500283051,561555
1500283060,565305
1500283070,568873
1500283080,572402
1500283090,576073
1500283100,579766
1500283110,583150
1500283120,586838
1500283130,590532
1500283139,594039
1500283149,597544
1500283159,601130
1500283169,604685
1500283179,608319
1500283189,611941
1500283199,615408
1500283209,619082
1500283219,622516
1500283228,626082
1500283238,629451
1500283248,631198
1500283258,634964
1500283268,638703
1500283278,642390
1500283288,646116
1500283298,649739
1500283308,653338
1500283317,656762
1500283327,660628
1500283337,664400
1500283347,668280
1500283357,671793
1500283367,675356
1500283377,678867
1500283387,682258
1500283397,685737
1500283406,689355
1500283416,693105
1500283426,696948
1500283436,700672
1500283446,704545
1500283456,708278
1500283466,712077
1500283476,715505
1500283486,719304
1500283495,722797
1500283505,726032
1500283515,729358
1500283525,732621
1500283535,736210
1500283545,739544
1500283555,742881
1500283565,746440
1500283574,750112
1500283584,754002
1500283594,757756
1500283604,761570
1500283614,765270
1500283624,768894
1500283634,772574
1500283644,776099
1500283654,779120
1500283663,782632
1500283673,786498
1500283683,790152
1500283693,793856
1500283703,797201
1500283713,800850
1500283723,804511
1500283733,808265
1500283743,810003
1500283752,812512
1500283762,815795
1500283772,818813
1500283782,822322
1500283792,825659
1500283802,829027
1500283812,832611
1500283822,836224
1500283831,839853
1500283841,843523
1500283851,847011
1500283861,850553
1500283871,854320
1500283881,858247
1500283891,862027
1500283901,865944
1500283910,869906
1500283920,873975
1500283930,877412
1500283940,881279
1500283950,885142
1500283960,888890
1500283970,892766
1500283980,896529
1500283989,900588
1500283999,904333
1500284009,908204
1500284019,911998
1500284029,915883
1500284039,919648
1500284049,923185
1500284059,926898
1500284068,930462
1500284078,934210
1500284088,938015
1500284098,941722
1500284108,945525
1500284118,949103
1500284128,952688
1500284138,956514
1500284147,960143
1500284157,963785
1500284167,967380
1500284177,971028
1500284187,974429
1500284197,978171
1500284207,981855
1500284217,985456
1500284226,989232
1500284236,992858
1500284246,996521
1500284256,1000224
1500284266,1003881
1500284276,1007440
1500284286,1011449
1500284296,1014518
1500284305,1018175
1500284315,1021975
1500284325,1025369
1500284335,1029021
1500284345,1032909
1500284355,1036564
1500284365,1040266
1500284374,1043974
1500284384,1047634
1500284394,1051274
1500284404,1055001
1500284414,1058715
1500284424,1062860
1500284434,1066957
1500284444,1070880
1500284454,1074623
1500284464,1078121
1500284473,1081950
1500284483,1085678
1500284493,1089384
1500284503,1093593
1500284513,1097637
1500284523,1101553
1500284533,1105276
1500284543,1109396
1500284552,1113565
1500284562,1117595
1500284572,1121591
1500284582,1125307
1500284592,1129130
1500284602,1132998
1500284612,1136649
1500284622,1140431
1500284632,1144231
1500284641,1147795
1500284651,1151342
1500284661,1154931
1500284671,1158709
1500284681,1162444
1500284691,1166459
1500284701,1170455
1500284711,1174434
1500284721,1178550
1500284730,1182520
1500284740,1186794
1500284750,1190596
1500284760,1194287
1500284770,1198409
1500284780,1202244
1500284790,1205937
1500284800,1209781
1500284810,1213470
1500284819,1217267
1500284829,1221030
1500284839,1224881
1500284849,1228711
1500284859,1232355
1500284869,1236247
1500284879,1237483
1500284889,1237483
1500284899,1237483
1500284908,1237483
1500284918,1237483
1500284928,1237483
1500284938,1237483
1500284948,1237483
1500284958,1237483
1500284968,1237483
1500284978,1237483
1500284988,1237483
1500284997,1237483
1500285007,1237483
1500285017,1237483
1500285027,1237483
1500285037,1237483
1500285047,1237483
