t,value
1500545089,14
1500545099,14
1500545109,14
1500545119,14
1500545129,14
1500545139,14
1500545149,14
1500545159,14
1500545169,14
1500545179,14
1500545189,14
1500545199,14
1500545209,14
1500545219,14
1500545229,14
1500545239,14
1500545249,14
1500545259,14
1500545269,14
1500545279,14
1500545289,14
1500545299,14
1500545309,14
1500545319,14
1500545329,14
1500545339,14
1500545349,14
1500545359,14
1500545369,14
1500545379,14
1500545389,14
1500545399,14
1500545409,14
1500545419,14
1500545429,14
1500545439,14
1500545449,14
1500545459,14
1500545469,14
1500545479,14
1500545489,14
1500545499,14
1500545509,14
1500545519,14
1500545529,14
1500545539,14
1500545549,14
1500545559,14
1500545569,14
1500545579,14
1500545589,14
1500545599,14
1500545609,14
1500545619,14
1500545629,14
1500545639,14
1500545649,14
1500545659,14
1500545669,14
1500545679,14
1500545689,14
1500545699,14
1500545709,14
1500545719,14
1500545729,14
1500545739,14
1500545749,14
1500545759,14
1500545769,14
1500545779,14
1500545789,14
1500545799,14
1500545809,14
1500545819,14
1500545829,14
1500545839,14
1500545849,14
1500545859,14
1500545869,14
1500545879,14
1500545889,14
1500545899,14
1500545909,14
1500545919,14
1500545929,14
1500545939,14
1500545949,14
1500545959,14
1500545969,14
1500545979,14
1500545989,14
1500545999,14
1500546009,14
1500546019,14
1500546029,14
1500546039,277
1500546049,1411
1500546059,2606
1500546069,3987
1500546079,5176
1500546089,6925
1500546099,8154
1500546109,9405
1500546119,10932
1500546129,12431
1500546139,13807
1500546149,15028
1500546159,16252
1500546169,17621
1500546179,19083
1500546189,20517
1500546199,21996
1500546209,23555
1500546219,25046
1500546229,25070
1500546239,26271
1500546249,28275
1500546259,29943
1500546269,32099
1500546279,34129
1500546289,35676
1500546299,36868
1500546309,38888
1500546319,40823
1500546329,42699
1500546339,44709
1500546349,46720
1500546359,48641
1500546369,50711
1500546379,52761
1500546389,54846
1500546399,56726
1500546409,58779
1500546419,60730
1500546429,60769
1500546439,61798
1500546449,64087
1500546459,65621
1500546469,67624
1500546479,69907
1500546489,72288
1500546499,74572
1500546509,76416
1500546519,78402
1500546529,80053
1500546539,81862
1500546549,84551
1500546559,86737
1500546569,88939
1500546579,90888
1500546589,92942
1500546599,95354
1500546609,97849
1500546619,99837
1500546629,99837
1500546639,101343
1500546649,103066
1500546659,104927
1500546669,106764
1500546679,108794
1500546689,110878
1500546699,112713
1500546709,114894
1500546719,116995
1500546729,119320
1500546739,121226
1500546749,122915
1500546759,125091
1500546769,127057
1500546779,129337
1500546789,131362
1500546799,133555
1500546809,135558
1500546819,137521
1500546829,139516
1500546839,141273
1500546849,143077
1500546859,144808
1500546869,146295
1500546879,148199
1500546889,149928
1500546899,151801
1500546909,153960
1500546919,155749
1500546929,157464
1500546939,159310
1500546949,161065
1500546959,162613
1500546969,164830
1500546979,167433
1500546989,169413
1500546999,171608
1500547009,173449
1500547019,174974
1500547029,176792
1500547039,178886
1500547049,181364
1500547059,183634
1500547069,185177
1500547079,187278
1500547089,188865
1500547099,190631
1500547109,192564
1500547119,194165
1500547129,196078
1500547139,196518
1500547149,197986
1500547159,200111
1500547169,201711
1500547179,203885
1500547189,205680
1500547199,208160
1500547209,209704
1500547219,211414
1500547229,213077
1500547239,214828
1500547249,216092
1500547259,217719
1500547269,219293
1500547279,221526
1500547289,223467
1500547299,224983
1500547309,226584
1500547319,228278
1500547329,230300
1500547339,232044
1500547349,233923
1500547359,235748
1500547369,237142
1500547379,238781
1500547389,240695
1500547399,241990
1500547409,243908
1500547419,245571
1500547429,246902
1500547439,248409
1500547449,249900
1500547459,251219
1500547469,251650
1500547479,253621
1500547489,255113
1500547499,256593
1500547509,258107
1500547519,259763
1500547529,261787
1500547539,263340
1500547549,264671
1500547559,266488
1500547569,268699
1500547579,270488
1500547589,271995
1500547599,273611
1500547609,275626
1500547619,277364
1500547629,279210
1500547639,281049
1500547649,282919
1500547659,284675
1500547669,286175
1500547679,287800
1500547689,289658
1500547699,291425
1500547709,293270
1500547719,295086
1500547729,296355
1500547739,298023
1500547749,299695
1500547759,301153
1500547769,302987
1500547779,304777
1500547789,306382
1500547799,308281
1500547809,310366
1500547819,312177
1500547829,313730
1500547839,315969
1500547849,317575
1500547859,319467
1500547869,321237
1500547879,322986
1500547889,324859
1500547899,326731
1500547909,328272
1500547919,330041
1500547929,331534
1500547939,333293
1500547949,335104
1500547959,336746
1500547969,338235
1500547979,340179
1500547989,342406
1500547999,344245
1500548009,345759
1500548019,347314
1500548029,348784
1500548039,350548
1500548049,352241
1500548059,353704
1500548069,355736
1500548079,357291
1500548089,358640
1500548099,360344
1500548109,361939
1500548119,363384
1500548129,365215
1500548139,367051
1500548149,368778
1500548159,370539
1500548169,372111
1500548179,374078
1500548189,375773
1500548199,377623
1500548209,378856
1500548219,380638
1500548229,382248
1500548239,383769
1500548249,385393
1500548259,387365
1500548269,389560
1500548279,391596
1500548289,393693
1500548299,395313
1500548309,397036
1500548319,398290
1500548329,399780
1500548339,401365
1500548349,403013
1500548359,404685
1500548369,406310
1500548379,408136
1500548389,410283
1500548399,412356
1500548409,414176
1500548419,416149
1500548429,418353
1500548439,420076
1500548449,422078
1500548459,424060
1500548469,425991
1500548479,427686
1500548489,429447
1500548499,431473
1500548509,433271
1500548519,434944
1500548529,436924
1500548539,438701
1500548549,440639
1500548559,442409
1500548569,443887
1500548579,445688
1500548589,447762
1500548599,449394
1500548609,450996
1500548619,452899
1500548629,454650
1500548639,456522
1500548649,458642
1500548659,460644
1500548669,462333
1500548679,464084
1500548689,465779
1500548699,468006
1500548709,469930
1500548719,471232
1500548729,472959
1500548739,474881
1500548749,476493
1500548759,477850
1500548769,480031
1500548779,481414
1500548789,483411
1500548799,485421
1500548809,486851
1500548819,488941
1500548829,490800
1500548839,492727
1500548849,494856
1500548859,496672
1500548869,498327
1500548879,500084
1500548889,502125
1500548899,504196
1500548909,506189
1500548919,507527
1500548929,508948
1500548939,510613
1500548949,512302
1500548959,514051
1500548969,515862
1500548979,517594
1500548989,519330
1500548999,521051
1500549009,522855
1500549019,524589
1500549029,526462
1500549039,527742
1500549049,529558
1500549059,530993
1500549069,532456
1500549079,534879
1500549089,536784
1500549099,538245
1500549109,539826
1500549119,541110
1500549129,543499
1500549139,545424
1500549149,547283
1500549159,549061
1500549169,550727
1500549179,552240
1500549189,554052
1500549199,556210
1500549209,557984
1500549219,559932
1500549229,561741
1500549239,561853
1500549249,561853
1500549259,561853
1500549269,561853
1500549279,561853
1500549289,561853
1500549299,561853
