t,value
1500460545,13678
1500460555,15204
1500460565,16976
1500460575,18608
1500460585,20167
1500460594,21531
1500460604,23111
1500460614,24712
1500460624,26514
1500460634,28206
1500460644,30091
1500460654,30271
1500460664,30781
1500460674,32866
1500460684,35112
1500460694,37385
1500460704,39882
1500460714,42465
1500460724,45281
1500460734,48216
1500460744,50613
1500460754,53082
1500460764,55585
1500460774,57618
1500460784,59646
1500460794,61628
1500460803,63793
1500460813,66036
1500460823,67952
1500460833,69782
1500460843,71363
1500460853,71513
1500460863,72682
1500460873,75851
1500460883,79056
1500460893,81744
1500460903,85008
1500460913,88389
1500460923,91457
1500460933,94517
1500460943,97803
1500460953,100809
1500460963,103928
1500460973,106808
1500460983,109984
1500460993,112467
1500461003,115987
1500461012,119453
1500461022,122732
1500461032,125982
1500461042,128957
1500461052,129517
1500461062,131689
1500461072,134619
1500461082,137193
1500461092,139921
1500461102,142848
1500461112,145967
1500461122,149118
1500461132,152139
1500461142,154990
1500461152,158144
1500461162,161263
1500461172,164256
1500461182,167263
1500461192,170032
1500461202,172609
1500461212,175623
1500461221,178652
1500461231,181342
1500461241,184074
1500461251,186956
1500461261,190009
1500461271,193021
1500461281,196119
1500461292,197820
1500461301,200440
1500461311,203211
1500461321,206089
1500461331,208833
1500461341,211620
1500461351,214534
1500461361,217462
1500461371,220658
1500461381,223553
1500461391,226519
1500461401,229326
1500461411,232019
1500461421,234585
1500461430,237175
1500461440,240056
1500461450,243100
1500461460,245848
1500461470,248804
1500461480,252000
1500461490,254732
1500461500,257998
1500461510,261037
1500461520,263822
1500461530,266908
1500461540,269765
1500461550,272627
1500461560,275552
1500461570,278506
1500461580,279971
1500461590,282880
1500461600,286293
1500461610,289414
1500461620,292074
1500461629,294816
1500461639,297845
1500461649,301059
1500461659,304003
1500461669,307102
1500461679,310104
1500461689,312813
1500461699,315540
1500461709,318490
1500461719,321637
1500461729,324770
1500461739,327679
1500461749,330779
1500461759,333673
1500461769,336255
1500461779,339479
1500461789,342822
1500461799,346081
1500461809,349209
1500461819,352519
1500461829,355634
1500461838,358512
1500461848,361773
1500461858,365077
1500461868,368392
1500461878,371609
1500461888,374631
1500461898,378115
1500461908,381376
1500461918,384534
1500461928,387072
1500461938,388718
1500461948,392111
1500461958,395367
1500461968,398205
1500461978,401250
1500461988,404344
1500461998,407545
1500462008,410562
1500462018,413464
1500462028,416595
1500462037,419682
1500462047,423220
1500462057,425878
1500462067,428892
1500462077,431820
1500462087,434371
1500462097,437807
1500462107,441453
1500462117,444875
1500462127,448223
1500462137,451452
1500462147,454468
1500462157,457361
1500462167,460671
1500462177,464034
1500462187,467164
1500462197,470245
1500462207,473282
1500462217,476636
1500462227,480126
1500462237,483147
1500462246,486108
1500462256,488936
1500462266,492402
1500462276,495810
1500462286,499293
1500462296,502538
1500462306,505430
1500462316,508035
1500462326,510575
1500462336,513453
1500462346,516366
1500462356,519574
1500462366,522309
1500462376,525305
1500462386,528389
1500462396,531641
1500462406,534896
1500462416,538346
1500462426,541816
1500462436,544719
1500462445,547346
1500462455,550491
1500462465,553787
1500462475,556561
1500462485,559448
1500462495,562668
1500462505,565421
1500462515,568484
1500462525,571621
1500462535,574780
1500462545,577905
1500462555,581199
1500462565,584091
1500462575,587422
1500462585,590757
1500462595,594020
1500462605,597482
1500462615,600723
1500462625,603950
1500462635,606746
1500462644,609991
1500462654,612565
1500462664,614704
1500462674,618474
1500462684,621154
1500462694,624284
1500462704,627176
1500462714,629714
1500462724,631950
1500462734,635272
1500462744,638556
1500462754,641942
1500462764,645299
1500462774,648022
1500462784,651058
1500462794,654006
1500462804,656961
1500462814,660107
1500462824,663045
1500462834,666318
1500462843,669917
1500462853,673154
1500462863,675914
1500462873,679245
1500462883,682175
1500462893,685646
1500462903,688556
1500462913,691738
1500462923,694953
1500462933,698568
1500462943,701944
1500462953,704488
1500462963,707310
1500462973,710216
1500462983,713534
1500462993,717006
1500463003,719766
1500463013,722472
1500463023,725695
1500463033,729004
1500463042,732273
1500463052,735897
1500463062,739279
1500463072,742198
1500463082,744987
1500463092,748170
1500463102,750928
1500463112,753667
1500463122,756243
1500463132,759204
1500463142,762124
1500463152,764472
1500463162,767763
1500463172,771181
1500463182,774250
1500463192,777397
1500463202,780540
1500463212,783901
1500463222,787072
1500463231,789805
1500463241,792671
1500463251,796326
1500463261,799978
1500463271,803336
1500463281,806626
1500463291,809952
1500463301,813170
1500463311,816793
1500463321,819983
1500463331,822542
1500463341,825159
1500463351,828528
1500463361,831586
1500463371,834847
1500463381,838007
1500463391,841616
1500463401,845098
1500463411,848431
1500463421,851822
1500463430,855024
1500463440,858503
1500463450,862113
1500463460,865257
1500463470,868049
1500463480,870811
1500463490,873813
1500463500,876551
1500463510,879711
1500463520,883303
1500463530,886909
1500463540,890152
1500463550,893079
1500463560,896313
1500463570,899626
1500463580,903099
1500463590,906598
1500463600,910234
1500463610,913698
1500463619,916960
1500463629,920336
1500463639,923442
1500463649,926354
1500463659,929334
1500463669,932559
1500463679,935886
1500463689,938804
1500463699,942395
1500463709,945831
1500463719,949062
1500463729,952381
1500463739,955946
1500463749,959145
1500463759,962480
1500463769,965922
1500463779,969210
1500463789,972948
1500463799,976463
1500463809,979700
1500463818,983344
1500463828,986805
1500463838,990219
1500463848,992999
1500463858,996614
1500463868,1000134
1500463878,1003618
1500463888,1004329
1500463898,1004329
1500463908,1004329
1500463918,1004329
1500463928,1004329
