t,value
1500288773,58508
1500288783,59430
1500288792,60360
1500288802,61268
1500288812,62209
1500288822,63127
1500288832,63988
1500288842,64912
1500288851,65816
1500288861,66745
1500288871,67505
1500288881,67506
1500288891,67506
1500288901,68373
1500288910,69235
1500288920,70157
1500288930,70988
1500288940,71816
1500288950,72650
1500288960,73546
1500288969,74458
1500288979,75321
1500288989,76214
1500288999,77098
1500289009,77967
1500289019,78844
1500289028,79753
1500289038,80664
1500289048,81545
1500289058,82356
1500289068,83211
1500289078,84058
1500289088,84922
1500289097,85795
1500289107,86618
1500289117,87466
1500289127,88330
1500289137,89220
1500289147,90006
1500289156,90006
1500289166,90461
1500289176,91174
1500289186,91909
1500289196,92637
1500289206,93329
1500289215,93992
1500289225,94693
1500289235,95292
1500289245,95921
1500289255,96546
1500289265,97190
1500289274,97831
1500289284,98454
1500289294,99175
1500289304,99844
1500289314,100467
1500289324,101138
1500289333,101811
1500289343,102479
1500289353,103139
1500289363,103755
1500289373,104400
1500289383,105059
1500289392,105480
1500289402,106121
1500289412,106733
1500289422,107445
1500289432,108132
1500289442,108830
1500289451,109519
1500289461,110169
1500289471,110836
1500289481,111576
1500289491,112289
1500289501,112864
1500289510,113505
1500289520,114093
1500289530,114643
1500289540,115222
1500289550,115770
1500289560,116370
1500289569,116923
1500289579,117539
1500289589,118145
1500289599,118752
1500289609,119325
1500289619,119854
1500289628,120432
1500289638,121001
1500289648,121580
1500289658,122153
1500289668,122710
1500289678,123173
1500289687,123781
1500289697,124303
1500289707,124925
1500289717,125514
1500289727,126116
1500289737,126698
1500289746,127331
1500289756,127925
1500289766,128499
1500289776,129107
1500289786,129678
1500289795,130221
1500289805,130821
1500289815,131323
1500289825,131874
1500289835,132408
1500289845,133018
1500289854,133597
1500289864,134145
1500289874,134745
1500289884,135110
1500289894,135673
1500289904,136132
1500289913,136586
1500289923,137085
1500289933,137601
1500289943,138111
1500289953,138645
1500289963,139173
1500289972,139655
1500289982,140156
1500289992,140631
1500290002,141073
1500290012,141549
1500290022,142050
1500290031,142504
1500290041,142954
1500290051,143429
1500290061,143892
1500290071,144342
1500290081,144661
1500290090,144904
1500290100,145257
1500290110,145720
1500290120,146233
1500290130,146732
1500290140,147245
1500290149,147780
1500290159,148287
1500290169,148742
1500290179,149207
1500290189,149712
1500290198,150180
1500290208,150715
1500290218,151164
1500290228,151665
1500290238,152163
1500290248,152708
1500290258,153229
1500290267,153783
1500290277,154297
1500290287,154833
1500290297,155354
1500290307,155919
1500290316,156493
1500290326,157049
1500290336,157486
1500290346,157930
1500290356,158365
1500290366,158829
1500290375,159224
1500290385,159667
1500290395,160085
1500290405,160448
1500290415,160873
1500290425,161322
1500290434,161772
1500290444,162249
1500290454,162697
1500290464,163149
1500290474,163614
1500290483,164091
1500290493,164542
1500290503,165037
1500290513,165502
1500290523,165938
1500290533,166353
1500290543,166774
1500290552,167202
1500290562,167652
1500290572,168071
1500290582,168500
1500290592,168936
1500290601,169369
1500290611,169826
1500290621,170245
1500290631,170655
1500290641,171108
1500290651,171542
1500290660,171974
1500290670,172427
1500290680,172877
1500290690,173290
1500290700,173652
1500290710,174105
1500290719,174538
1500290729,175015
1500290739,175427
1500290749,175817
1500290759,176218
1500290768,176621
1500290778,177055
1500290788,177476
1500290798,177924
1500290808,178355
1500290818,178774
1500290827,179135
1500290837,179515
1500290847,179882
1500290857,180005
1500290867,180464
1500290877,180853
1500290886,181242
1500290896,181613
1500290906,181978
1500290916,182355
1500290926,182756
1500290936,183141
1500290945,183484
1500290955,183863
1500290965,184235
1500290975,184637
1500290985,184980
1500290994,185377
1500291004,185750
1500291014,186151
1500291024,186526
1500291034,186909
1500291044,187274
1500291054,187645
1500291063,187998
1500291073,188391
1500291083,188742
1500291093,189140
1500291103,189464
1500291112,189868
1500291122,190271
1500291132,190706
1500291142,191111
1500291152,191537
1500291162,191943
1500291171,192328
1500291181,192726
1500291191,193117
1500291201,193520
1500291211,193919
1500291221,194338
1500291230,194742
1500291240,195141
1500291250,195504
1500291260,195911
1500291270,196299
1500291280,196718
1500291289,197119
1500291299,197485
1500291309,197888
1500291319,198276
1500291329,198661
1500291338,199060
1500291348,199447
1500291358,199829
1500291368,200196
1500291378,200570
1500291388,200923
1500291398,201301
1500291407,201637
1500291417,202027
1500291427,202364
1500291437,202504
1500291447,202962
1500291456,203312
1500291466,203670
1500291476,204028
1500291486,204391
1500291496,204748
1500291506,205103
1500291515,205458
1500291525,205815
1500291535,206163
1500291545,206473
1500291555,206820
1500291565,207172
1500291574,207527
1500291584,207893
1500291594,208253
1500291604,208600
1500291614,208955
1500291624,209285
1500291633,209623
1500291643,209939
1500291653,210261
1500291663,210593
1500291673,210919
1500291683,211266
1500291692,211598
1500291702,211931
1500291712,212317
1500291722,212683
1500291732,213047
1500291742,213451
1500291751,213825
1500291761,214186
1500291771,214551
1500291781,214908
1500291791,215253
1500291801,215632
1500291810,215962
1500291820,216300
1500291830,216622
1500291840,216981
1500291850,217331
1500291860,217685
1500291870,218031
1500291879,218426
1500291889,218804
1500291899,219188
1500291909,219554
1500291919,219945
1500291929,220322
1500291939,220726
1500291948,221090
1500291958,221414
1500291968,221761
1500291978,222139
1500291988,222483
1500291998,222849
1500292007,223193
1500292017,223534
1500292027,223889
1500292037,224234
1500292047,224576
1500292057,224857
1500292067,225003
1500292076,225003
1500292086,225003
