t,value
1500555213,340926
1500555223,341725
1500555233,342595
1500555243,343451
1500555253,344308
1500555263,345159
1500555273,345979
1500555283,346875
1500555293,347670
1500555303,348509
1500555313,349375
1500555323,350295
1500555333,351140
1500555343,352008
1500555353,352746
1500555363,352748
1500555373,352748
1500555383,352748
1500555393,352748
1500555403,352748
1500555413,352748
