t,value
1500286934,4
1500286943,4
1500286953,4
1500286963,4
1500286973,4
1500286983,4
1500286993,4
1500287003,4
1500287012,4
1500287022,4
1500287032,4
1500287042,4
1500287052,4
1500287062,4
1500287072,4
1500287081,4
1500287091,4
1500287101,4
1500287111,4
1500287121,4
1500287131,4
1500287141,4
1500287150,4
1500287160,4
1500287170,4
1500287180,4
1500287190,4
1500287200,4
1500287210,4
1500287219,4
1500287229,4
1500287239,4
1500287249,4
1500287259,4
1500287269,4
1500287279,4
1500287288,4
1500287298,4
1500287308,4
1500287318,4
1500287328,4
1500287338,4
1500287348,4
1500287357,4
1500287367,4
1500287377,4
1500287387,4
1500287397,4
1500287407,4
1500287417,4
1500287426,4
1500287436,4
1500287446,4
1500287456,4
1500287466,4
1500287476,4
1500287486,4
1500287495,4
1500287505,4
1500287515,4
1500287525,4
1500287535,4
1500287545,4
1500287554,4
1500287564,4
1500287574,4
1500287584,4
1500287594,4
1500287604,4
1500287614,4
1500287624,4
1500287633,4
1500287643,4
1500287653,4
1500287663,4
1500287673,4
1500287683,4
1500287692,4
1500287702,4
1500287712,4
1500287722,4
1500287732,4
1500287742,4
1500287752,4
1500287761,4
1500287771,4
1500287781,4
1500287791,4
1500287801,4
1500287811,4
1500287821,4
1500287830,4
1500287840,4
1500287850,4
1500287860,4
1500287870,4
1500287880,4
1500287890,4
1500287899,4
1500287909,4
1500287919,4
1500287929,4
1500287939,4
1500287949,4
1500287959,4
1500287968,4
1500287978,4
1500287988,4
1500287998,4
1500288008,4
1500288018,4
1500288027,4
1500288037,4
1500288047,4
1500288057,4
1500288067,4
1500288077,536
1500288087,1449
1500288096,2383
1500288106,3301
1500288116,4231
1500288126,5157
1500288136,6079
1500288146,6998
1500288155,7915
1500288165,8827
1500288175,9742
1500288185,10633
1500288195,11495
1500288205,12317
1500288215,13051
1500288224,13691
1500288234,14382
1500288244,15222
1500288254,16155
1500288264,17179
1500288274,18274
1500288284,19324
1500288293,20312
1500288303,21065
1500288313,21687
1500288323,22041
1500288333,22349
1500288343,22477
1500288352,22492
1500288362,22492
1500288372,24008
1500288382,26122
1500288392,28259
1500288402,30465
1500288411,32381
1500288421,34227
1500288431,35982
1500288441,37755
1500288451,39523
1500288461,41316
1500288471,43130
1500288480,44945
1500288490,46628
1500288500,48445
1500288510,50245
1500288520,52054
1500288530,53877
1500288539,55667
1500288549,57528
1500288559,59387
1500288569,61211
1500288579,63069
1500288589,64916
1500288599,66701
1500288608,67492
1500288618,67492
1500288628,68305
1500288638,71041
1500288648,73754
1500288658,76377
1500288667,79177
1500288677,81796
1500288687,84654
1500288697,87378
1500288707,90145
1500288717,92314
1500288726,94970
1500288736,97680
1500288746,100511
1500288756,103217
1500288766,106076
1500288776,108754
1500288786,111543
1500288795,114330
1500288805,117072
1500288815,119781
1500288825,122677
1500288835,125159
1500288845,127961
1500288854,130702
1500288864,133421
1500288874,134992
1500288884,134992
1500288894,135800
1500288904,139425
1500288913,142948
1500288923,146318
1500288933,149750
1500288943,153103
1500288953,156513
1500288963,160095
1500288973,163830
1500288982,167238
1500288992,170772
1500289002,174252
1500289012,177673
1500289022,181219
1500289032,184917
1500289041,188537
1500289051,191911
1500289061,195199
1500289071,198712
1500289081,202055
1500289091,205456
1500289100,208979
1500289110,212272
1500289120,215701
1500289130,219188
1500289140,222736
1500289150,224992
1500289159,224992
1500289169,228053
1500289179,231687
1500289189,235246
1500289199,238842
1500289209,242180
1500289218,245427
1500289228,248904
1500289238,252046
1500289248,255168
1500289258,258277
1500289268,261435
1500289277,264735
1500289287,267910
1500289297,271484
1500289307,274604
1500289317,277780
1500289327,281318
1500289336,284708
1500289346,287978
1500289356,291110
1500289366,294466
1500289376,297628
1500289386,300332
1500289395,302944
1500289405,306063
1500289415,309328
1500289425,312873
1500289435,316224
1500289445,319682
1500289454,323034
1500289464,326475
1500289474,329952
1500289484,333604
1500289494,337158
1500289504,340313
1500289514,343977
1500289523,347569
1500289533,350961
1500289543,354323
1500289553,357604
1500289563,361292
1500289573,364540
1500289582,368355
1500289592,371991
1500289602,375580
1500289612,378804
1500289622,382127
1500289631,385518
1500289641,389017
1500289651,392451
1500289661,395959
1500289671,398852
1500289681,402103
1500289690,405666
1500289700,408885
1500289710,412542
1500289720,415934
1500289730,419728
1500289740,423182
1500289749,426928
1500289759,430483
1500289769,434155
1500289779,437658
1500289789,440898
1500289799,444414
1500289808,447730
1500289818,450764
1500289828,453981
1500289838,457431
1500289848,461082
1500289858,464192
1500289867,467927
1500289877,471471
1500289887,473916
1500289897,477371
1500289907,480756
1500289917,483829
1500289926,487361
1500289936,490890
1500289946,494565
1500289956,498123
1500289966,501727
1500289976,505108
1500289985,508529
1500289995,511907
1500290005,515046
1500290015,518385
1500290025,521859
1500290035,524770
1500290044,528137
1500290054,531491
1500290064,534692
1500290074,537913
1500290084,539770
1500290094,541484
1500290104,544103
1500290113,547754
1500290123,551408
1500290133,554802
1500290143,558593
1500290153,562124
1500290162,565650
1500290172,568897
1500290182,572313
1500290192,575718
1500290202,579119
1500290212,582745
1500290221,586050
1500290231,589549
1500290241,593231
1500290251,596943
1500290261,600700
1500290271,604265
1500290280,607956
1500290290,611795
1500290300,615463
1500290310,619436
1500290320,623568
1500290330,627224
1500290339,630064
1500290349,633476
1500290359,637099
1500290369,640757
1500290379,643919
1500290389,647484
1500290398,650745
1500290408,653819
1500290418,657279
1500290428,660796
1500290438,664433
1500290448,668240
1500290457,671728
1500290467,675511
1500290477,679140
1500290487,682865
1500290497,686536
1500290506,690501
1500290516,694161
1500290526,697716
1500290536,700802
1500290546,704371
1500290556,707775
1500290565,711320
1500290575,714641
1500290585,718002
1500290595,721291
1500290605,724975
1500290615,728474
1500290624,731865
1500290634,735227
1500290644,738737
1500290654,742280
1500290664,745687
1500290674,749420
1500290683,752977
1500290693,756167
1500290703,759236
1500290713,762825
1500290723,766342
1500290733,769896
1500290742,773266
1500290752,776393
1500290762,779890
1500290772,783374
1500290782,786981
1500290791,790596
1500290801,794122
1500290811,797572
1500290821,800889
1500290831,803779
1500290841,807287
1500290850,809989
1500290860,810464
1500290870,814114
1500290880,817404
1500290890,820833
1500290900,824191
1500290909,827614
1500290919,831053
1500290929,834605
1500290939,837682
1500290949,841162
1500290959,844542
1500290968,847879
1500290978,851281
1500290988,854610
1500290998,858102
1500291008,861534
1500291018,865021
1500291027,868558
1500291037,871920
1500291047,875222
1500291057,878580
1500291067,881889
1500291077,885177
1500291086,888548
1500291096,892113
1500291106,894894
1500291116,898418
1500291126,901906
1500291135,905699
1500291145,909301
1500291155,913096
1500291165,916685
1500291175,920127
1500291185,923691
1500291195,927200
1500291204,930649
1500291214,934374
1500291224,938079
1500291234,941543
1500291244,945038
1500291254,948215
1500291263,951635
1500291273,955369
1500291283,959123
1500291293,962568
1500291303,965910
1500291313,969429
1500291322,972837
1500291332,976166
1500291342,979834
1500291352,983233
1500291362,986777
1500291372,990281
1500291381,993922
1500291391,997281
1500291401,1000664
1500291411,1004064
1500291421,1007649
1500291431,1011303
1500291440,1013218
1500291450,1016779
1500291460,1020270
1500291470,1023739
1500291480,1027353
1500291489,1030955
1500291499,1034415
1500291509,1038031
1500291519,1041519
1500291529,1044980
1500291539,1048443
1500291549,1051600
1500291558,1055078
1500291568,1058611
1500291578,1062141
1500291588,1065843
1500291598,1069446
1500291608,1072912
1500291617,1076360
1500291627,1079685
1500291637,1082989
1500291647,1086145
1500291657,1089359
1500291666,1092677
1500291676,1096230
1500291686,1099661
1500291696,1103388
1500291706,1107016
1500291716,1110760
1500291725,1114480
1500291735,1118231
1500291745,1122058
1500291755,1125745
1500291765,1129293
1500291775,1132811
1500291785,1136286
1500291794,1139788
1500291804,1143360
1500291814,1146863
1500291824,1150102
1500291834,1153647
1500291843,1157125
1500291853,1160553
1500291863,1163956
1500291873,1167497
1500291883,1171303
1500291893,1175097
1500291902,1178924
1500291912,1182620
1500291922,1186435
1500291932,1190274
1500291942,1194180
1500291952,1197913
1500291961,1200986
1500291971,1204492
1500291981,1208166
1500291991,1211464
1500292001,1215066
1500292011,1218682
1500292020,1222234
1500292030,1225879
1500292040,1229499
1500292050,1233016
1500292060,1236716
1500292069,1237465
1500292079,1237465
1500292089,1237465
1500292099,1237465
