t,value
1500232525,1169316
1500232535,1173120
1500232545,1176990
1500232555,1180881
1500232564,1184947
1500232574,1188964
1500232584,1192853
1500232594,1196769
1500232603,1200538
1500232613,1203987
1500232623,1207436
1500232633,1211392
1500232643,1215498
1500232652,1219393
1500232662,1223187
1500232672,1226723
1500232682,1230374
1500232691,1233741
1500232701,1237480
1500232711,1237480
1500232721,1237480
1500232730,1237480
1500232740,1237480
1500232750,1237480
1500232760,1237480
1500232769,1237480
1500232779,1237480
1500232789,1237480
1500232799,1237480
1500232808,1237480
1500232818,1237480
1500232828,1237480
1500232838,1237480
1500232848,1237480
1500232857,1237480
1500232867,1237480
1500232877,1237480
1500232887,1237480
