t,value
1500228612,11
1500228622,11
1500228632,11
1500228641,11
1500228651,11
1500228661,11
1500228671,11
1500228681,11
1500228690,11
1500228700,11
1500228710,11
1500228720,11
1500228729,11
1500228739,11
1500228749,11
1500228759,11
1500228768,11
1500228778,11
1500228788,11
1500228798,11
1500228807,11
1500228817,11
1500228827,11
1500228837,11
1500228846,11
1500228856,11
1500228866,11
1500228876,11
1500228886,11
1500228895,11
1500228905,11
1500228915,11
1500228925,11
1500228934,650
1500228944,1587
1500228954,2497
1500228964,3400
1500228973,4320
1500228983,5267
1500228993,6200
1500229003,7039
1500229013,7948
1500229022,8851
1500229032,9765
1500229042,10681
1500229052,11611
1500229061,12551
1500229071,13492
1500229081,14400
1500229091,15327
1500229100,16226
1500229110,17131
1500229120,18067
1500229130,18984
1500229140,19906
1500229149,20820
1500229159,21733
1500229169,22511
1500229179,22511
1500229188,22933
1500229198,23846
1500229208,24761
1500229218,25695
1500229227,26614
1500229237,27535
1500229247,28471
1500229257,29331
1500229266,30246
1500229276,31138
1500229286,32074
1500229296,33002
1500229306,33902
1500229315,34799
1500229325,35729
1500229335,36636
1500229345,37576
1500229354,38524
1500229364,39437
1500229374,40357
1500229384,41275
1500229393,42191
1500229403,43106
1500229413,44019
1500229423,44945
1500229432,45011
1500229442,45178
1500229452,46094
1500229462,47009
1500229472,47898
1500229481,48846
1500229491,49747
1500229501,50626
1500229511,51575
1500229520,52450
1500229530,53355
1500229540,54292
1500229550,55176
1500229559,56091
1500229569,56993
1500229579,57890
1500229589,58831
1500229599,59742
1500229608,60605
1500229618,61540
1500229628,62436
1500229638,63350
1500229647,64236
1500229657,65127
1500229667,66066
1500229677,66971
1500229686,67511
1500229696,67511
1500229706,67968
1500229716,68855
1500229726,69675
1500229735,70536
1500229745,71422
1500229755,72365
1500229765,73283
1500229774,74221
1500229784,75033
1500229794,75939
1500229804,76851
1500229813,77684
1500229823,78509
1500229833,79376
1500229843,80252
1500229852,81125
1500229862,81990
1500229872,82809
1500229882,83688
1500229891,84556
1500229901,85505
1500229911,86201
1500229921,87048
1500229931,87941
1500229940,88801
1500229950,89691
1500229960,90011
1500229970,90011
1500229979,90703
1500229989,91472
1500229999,92175
1500230009,92952
1500230018,93675
1500230028,94357
1500230038,94966
1500230048,95630
1500230057,96253
1500230067,96872
1500230077,97576
1500230087,98309
1500230096,98961
1500230106,99601
1500230116,100314
1500230126,100984
1500230135,101701
1500230145,102447
1500230155,103191
1500230165,103919
1500230174,104624
1500230184,105322
1500230194,105945
1500230204,106670
1500230213,107385
1500230223,108100
1500230233,108811
1500230243,109515
1500230252,110170
1500230262,110877
1500230272,111567
1500230282,112286
1500230291,112717
1500230301,113317
1500230311,113859
1500230321,114457
1500230330,115001
1500230340,115640
1500230350,116271
1500230360,116894
1500230369,117498
1500230379,118084
1500230389,118689
1500230399,119256
1500230408,119874
1500230418,120521
1500230428,121146
1500230438,121750
1500230447,122335
1500230457,122890
1500230467,123470
1500230477,124115
1500230486,124755
1500230496,125426
1500230506,126081
1500230516,126712
1500230525,127322
1500230535,127878
1500230545,128515
1500230555,129084
1500230564,129656
1500230574,130247
1500230584,130827
1500230594,131365
1500230603,131902
1500230613,132461
1500230623,133023
1500230632,133629
1500230642,134239
1500230652,134850
1500230662,135011
1500230671,135473
1500230681,136040
1500230691,136609
1500230701,137166
1500230710,137746
1500230720,138283
1500230730,138754
1500230740,139240
1500230749,139810
1500230759,140370
1500230769,140951
1500230779,141477
1500230788,141984
1500230798,142518
1500230808,143038
1500230818,143555
1500230827,144108
1500230837,144711
1500230847,145278
1500230856,145797
1500230866,146370
1500230876,146960
1500230886,147535
1500230896,148121
1500230905,148670
1500230915,149212
1500230925,149766
1500230934,150288
1500230944,150836
1500230954,151331
1500230964,151893
1500230973,152485
1500230983,153066
1500230993,153594
1500231003,154158
1500231012,154702
1500231022,155262
1500231032,155818
1500231042,156373
1500231051,156949
1500231061,157401
1500231071,157709
1500231081,158211
1500231090,158755
1500231100,159256
1500231110,159757
1500231120,160204
1500231129,160637
1500231139,161093
1500231149,161550
1500231159,161982
1500231168,162480
1500231178,162958
1500231188,163380
1500231197,163822
1500231207,164320
1500231217,164761
1500231227,165201
1500231237,165654
1500231246,166040
1500231256,166417
1500231266,166860
1500231276,167313
1500231285,167816
1500231295,168279
1500231305,168749
1500231315,169183
1500231324,169645
1500231334,170066
1500231344,170532
1500231353,170938
1500231363,171336
1500231373,171775
1500231383,172237
1500231392,172613
1500231402,173064
1500231412,173514
1500231422,173945
1500231431,174363
1500231441,174788
1500231451,175217
1500231461,175664
1500231470,176104
1500231480,176522
1500231490,176930
1500231500,177377
1500231509,177764
1500231519,178224
1500231529,178657
1500231539,179096
1500231548,179517
1500231558,179867
1500231568,180010
1500231577,180404
1500231587,180802
1500231597,181219
1500231607,181586
1500231616,181980
1500231626,182382
1500231636,182797
1500231646,183166
1500231655,183548
1500231665,183918
1500231675,184316
1500231685,184715
1500231694,185139
1500231704,185543
1500231714,185953
1500231724,186385
1500231733,186814
1500231743,187209
1500231753,187670
1500231763,188105
1500231772,188548
1500231782,188952
1500231792,189375
1500231801,189768
1500231811,190158
1500231821,190520
1500231831,190944
1500231841,191346
1500231850,191760
1500231860,192169
1500231870,192588
1500231879,193013
1500231889,193445
1500231899,193857
1500231909,194225
1500231918,194604
1500231928,194992
1500231938,195406
1500231948,195795
1500231957,196196
1500231967,196613
1500231977,196803
1500231986,197277
1500231996,197703
1500232006,198115
1500232016,198555
1500232025,198979
1500232035,199408
1500232045,199821
1500232055,200256
1500232064,200664
1500232074,201069
1500232084,201437
1500232094,201853
1500232103,202272
1500232113,202509
1500232123,202950
1500232132,203320
1500232142,203689
1500232152,204041
1500232162,204399
1500232171,204745
1500232181,205085
1500232191,205450
1500232201,205794
1500232210,206135
1500232220,206514
1500232230,206861
1500232240,207276
1500232249,207677
1500232259,208047
1500232269,208379
1500232278,208755
1500232288,209153
1500232298,209541
1500232308,209914
1500232317,210279
1500232327,210639
1500232337,211010
1500232346,211378
1500232356,211750
1500232366,212092
1500232376,212471
1500232386,212821
1500232395,213159
1500232405,213503
1500232415,213795
1500232424,214202
1500232434,214594
1500232444,214986
1500232454,215417
1500232463,215820
1500232473,216223
1500232483,216615
1500232492,216932
1500232502,217316
1500232512,217745
1500232522,218146
1500232531,218545
1500232541,218924
1500232551,219337
1500232561,219708
1500232570,220093
1500232580,220470
1500232590,220843
1500232599,221203
1500232609,221577
1500232619,221906
1500232629,222292
1500232638,222709
1500232648,223109
1500232658,223495
1500232668,223866
1500232677,224213
1500232687,224552
1500232697,224826
1500232706,225007
1500232716,225007
1500232726,225007
1500232736,225007
1500232745,225007
1500232755,225007
1500232765,225007
1500232775,225007
1500232784,225007
1500232794,225007
1500232804,225007
1500232813,225007
1500232823,225007
1500232833,225007
1500232843,225007
1500232852,225007
1500232862,225007
1500232872,225007
1500232882,225007
